installation_s3ic_id,description,date,georisques_id,ocr_status,size
0065.05185,Arrêté préfectoral concernant SIOM UIOM Villejust daté du 08/02/2013,2013-02-08,P/6/c1fbf8da0255463394db9c37bd2b36f6,SUCCESS,601640.0
0065.05195,AP complémentaire (Art. R. 512-31),2009-12-18,P/7/093922f2ced84022a43ba30cfdc02397,SUCCESS,1525431.0
0065.05196,Arrêté préfectoral concernant RENAULT SPORT daté du 16/04/2015,2015-04-16,P/5/a639471665ad4473ac3813083301b6f5,SUCCESS,2133412.0
0065.05196,Arrêté préfectoral portant actualisation des prescriptions techniques complémentaires,2005-08-18,P/1/d9225ca6870c428fa94c2dcc28d120e1,SUCCESS,1499054.0
0065.05248,Nouveau document,2020-10-07,P/3/8acb34fd7527937b017527a829ca0013,SUCCESS,4953164.0
0065.05256,Nouveau document,2018-04-11,P/2/8acb3401630213dd016302236d190012,SUCCESS,230039.0
0065.05256,Nouveau document,2017-12-22,P/a/8acb3401609c6d3401609c9e21cf002a,SUCCESS,215522.0
0065.05256,Arrêté préfectoral concernant PREST LOGISTIQUE (ex CARLAP) daté du 11/08/2015,2015-08-11,P/8/8acb3401501e22cb01501e4d3f710018,SUCCESS,1297986.0
0065.05259,Arrêté préfectoral concernant PAPREC (ex CHEZE) daté du 02/10/2014,2014-10-02,P/8/42a9a4f0f33c4a18b88ba7823c81f268,SUCCESS,387213.0
0065.05259,Arrêté préfectoral concernant PAPREC (ex CHEZE) daté du 16/01/2014,2014-01-16,P/f/957b912481e24fac9cc247437636a01f,SUCCESS,239847.0
0065.05306,Nouveau document,2020-01-20,P/5/8acb34fd6feb5fa1016feb725af70005,SUCCESS,591393.0
0065.05306,Arrêté préfectoral concernant LFB BiomÃ©dicaments daté du 10/07/2014,2014-07-10,P/d/15b44eed7a5b47769eee369a4bf7baed,SUCCESS,578451.0
0065.05306,Arrêté préfectoral concernant LFB BiomÃ©dicaments daté du 05/03/2014,2014-03-05,P/c/1bf18082aa1d40beadf7d6ab0572587c,SUCCESS,646958.0
0065.05306,AP complémentaire (Art. R. 512-31),2010-12-31,P/1/e2f62eadbaa0467b9412c26a98c29ff1,SUCCESS,3074463.0
0065.05307,Nouveau document,2020-04-27,P/6/8acb34fd725b14dd01725b7053d00016,SUCCESS,337857.0
0065.05307,Arrêté préfectoral concernant ENERLIS (ex THERMULIS) daté du 29/01/2015,2015-01-29,P/8/c1c798c9ff3e4243875dce20ca0e68f8,SUCCESS,2614837.0
0065.05307,Arrêté préfectoral concernant ENERLIS (ex THERMULIS) daté du 29/01/2015,2015-01-29,P/c/7249cc1228004c23be626b033cf7201c,SUCCESS,2614837.0
0065.05317,AP complémentaire (Art. R. 512-31),2010-09-03,P/d/e45cea080e894654837cb74fb2e5de7d,SUCCESS,5295625.0
0065.05334,APC,2012-05-16,P/9/868cbc48d9de43a487a2d41bc1434879,SUCCESS,481509.0
0065.05334,APC du 28/02/08 - copie reçue de la Pref par bord 806 du 28/02/08,2008-02-28,P/d/060be556589c45adaa92b5a2fbad823d,SUCCESS,1801813.0
0065.05334,AP d'autorisation,1997-04-21,P/9/cdbbc3841a5843ecbd23cde992041fe9,SUCCESS,1115967.0
0065.05345,APC IC-19-102 du 24 décembre 2019,2019-12-24,P/4/8acb34fd6f55f92a016f56062c250004,SUCCESS,6601004.0
0065.05345,Arrêté préfectoral concernant NOVERGIE (IncinÃ©ration OM) daté du 19/03/2015,2015-03-19,P/3/8acb34014c5a9a31014c5aa558af0013,SUCCESS,2762632.0
0065.05345,Arrêté préfectoral concernant NOVERGIE (IncinÃ©ration OM) daté du 04/02/2015,2015-02-04,P/c/8acb34014b9bc6ef014b9bee80d6000c,SUCCESS,2305751.0
0065.05345,APC-AP complémentaire (Art. R. 512-31),2009-06-04,P/5/420c47fdd28949e2a93d3c6f49f561f5,SUCCESS,213050.0
0065.05345,APDECL déclaration TAR,2006-03-21,P/c/6b5e0b0a57c44c90babbeec96bd401cc,SUCCESS,105378.0
0065.05364,Autre concernant COVED INDUSTÂ§ SERV.(SOREDIV) Rue ouest daté du 30/01/2015,2015-01-30,P/3/8acb34014bea1123014bea24b6030013,SUCCESS,2687781.0
0065.05364,Cessation d'activité,2005-08-08,P/c/44a19b9450034c949f3d309ed765082c,SUCCESS,196605.0
0065.05365,Nouveau document,2017-12-26,P/3/8acb3401617597e3016175c96cff0033,SUCCESS,273197.0
0065.05365,Autre concernant STEG  daté du 27/07/2012,2012-07-27,P/4/646a99ea0c374ac1a66eb02b8e726c34,SUCCESS,137259.0
0065.05365,AP complémentaire (Art. R. 512-31),2011-01-05,P/9/a5e24c0e91814f988e193bf4cf0d49d9,SUCCESS,388819.0
0065.05365,APC - AP complémentaire (art 18 déc. 77),2007-10-23,P/6/56a13036bb464811be11693942059ae6,SUCCESS,1697415.0
0065.05380,AP complémentaire (Art. R. 512-31),2009-06-30,P/2/4ae1c55601ff4d71b02517cd757b0f02,SUCCESS,1707779.0
0065.05380,Arrêté préfectoral imposant des prescriptions techniques complémentaires,2006-07-26,P/8/c3e6e11873fe4e73bccbf253b27cba38,SUCCESS,394106.0
0065.05388,Arrêté Complémentaires IC-20-106,2020-12-21,P/4/8acb34fd76b271040176b2d4c7a60014,SUCCESS,600154.0
0065.05388,Arrêté préfectoral concernant REVIVAL exPMA PRODUITS METALLURGIQUES D' daté du 21/05/2015,2015-05-21,P/f/8acb34014d998c17014d999dc20b000f,SUCCESS,2331280.0
0065.05410,Autre concernant HOLMAERTSRC - H. BARBUSSE daté du 04/10/2012,2012-10-04,P/1/60b8ee125dea47e8a21ffd1614a8a5c1,SUCCESS,122263.0
0065.05410,APC Surveillane des eaux souterraines,2004-07-23,P/c/8acb34013ab114d4013ab29c4d79000c,SUCCESS,261700.0
0065.05421,Arrêté complémentaire IC-21-024,2021-03-12,P/0/8acb34fd784051e701784098c58b0060,SUCCESS,437214.0
0065.05421,Arrêté complémentaire IC-21-024,2021-03-12,P/1/8acb34fd784051e7017840963a120051,SUCCESS,437214.0
0065.05421,Arrêté complémentaire IC-21-024,2021-03-12,P/1/8acb34fd784051e7017840a2c5e70081,SUCCESS,437214.0
0065.05421,Arrêté complémentaire IC-21-024,2021-03-12,P/2/8acb34fd784051e70178409ee10a0072,SUCCESS,437214.0
0065.05421,Arrêté complémentaire IC-21-024,2021-03-12,P/a/8acb34fd784051e7017840901af9004a,SUCCESS,437214.0
0065.05421,Arrêté complémentaire IC-21-024,2021-03-12,P/b/8acb34fd784051e70178409b8523006b,SUCCESS,437214.0
0065.05421,Arrêté préfectoral concernant DASSAULT AVIATION (EX AMDBA) daté du 06/11/2012,2012-11-06,P/7/8acb340141921521014192dcd2a00ce7,SUCCESS,1387642.0
0065.05421,APC RSDE,2010-01-28,P/f/57dfd9466fc244d79237745e909d454f,SUCCESS,2951314.0
0065.05421,sévérisation prescriptions AM TS,2009-04-24,P/1/134c4b45c4494e08b761febaa0b43811,SUCCESS,2294401.0
0065.05421,AP complémentaire (art 18 déc. 77),2008-11-27,P/1/31d849e0872e4f10bec297a764df8751,SUCCESS,2599920.0
0065.05440,AP de mise à l'enquête publique du 03/05 au 05/06/2010,2010-03-16,P/d/aed9f23621c244078fda596716b708fd,SUCCESS,131527.0
0065.05467,APC n° 10509 - Actualisation de classement,2011-08-30,P/9/8a4ddeed21914af2bf28753bae7fedd9,SUCCESS,81800.0
0065.05467,extension terrain voisin de 2500 m2 (total 9500 m2,1991-07-26,P/7/5d5f21df157843b28bd97c24f82c4f37,SUCCESS,530355.0
0065.05476,AP d'autorisation IC-19-095,2019-11-19,P/4/8acb34fd73284b9f01732852eeeb0004,SUCCESS,5345224.0
0065.05476,METAUX 116-AP ouverture EP-20-05-2019,2019-05-20,P/6/8acb34fd6ae8be90016ae8d9527e0006,SUCCESS,273666.0
0065.05476,Arrêté préfectoral concernant METAUX 116 SOREVO ENVIRONNEMENT daté du 20/07/2015,2015-07-20,P/1/8acb34014eb4b14a014eb4e5d84e0021,SUCCESS,1691686.0
0065.05476,Arrêté préfectoral concernant METAUX 116 SOREVO ENVIRONNEMENT daté du 11/05/2015,2015-05-11,P/2/8acb34014eafa775014eafcaf2e60032,SUCCESS,2784485.0
0065.05476,APC de MàJ du classement et actant le bénéfice de l'antériorité,2014-08-04,P/4/8acb340147ce3e9e0147ce64046d0014,SUCCESS,3584815.0
0065.05476,APC - Actualisation de classement,2011-10-18,P/9/9a11c869e40846dfa1e1b905f1adffd9,SUCCESS,198236.0
0065.05476,APC n° A 09 943 - actualisation de classement,2009-11-23,P/e/819a426b99054b49a2d5de99d94f913e,SUCCESS,340193.0
0065.05480,Nouveau document,2016-10-30,P/6/8acb3401589533470158954988a60006,SUCCESS,572504.0
0065.05480,AP ACTUALISATION CLASSEMENT ,2012-10-31,P/8/6d7343a401da46e5bdc4c2e9cc0a0398,SUCCESS,121969.0
0065.05480,AP complémentaire (Art. R. 512-31),2010-02-25,P/f/abefd0f9c1f3415bbfc5240133b37caf,SUCCESS,301699.0
0065.05480,Arrêté préfectoral concernant A LA CASSE JJ (BOUCHER) (RUE D.CASANOVA) daté du 23/11/1994,1994-11-23,P/b/88a48c287a1b4725be7866b53b49d6ab,SUCCESS,4943847.0
0065.05483,APC,2013-02-19,P/5/8acb34013d874589013d87745f8c0025,SUCCESS,3311519.0
0065.05483,AP PTC DANS LE CADRE DES MESURES DE GESTION DE L'EAU EN PERIODE DE SECHERESSE,2013-01-08,P/f/05bbe55027ac48a0a89bfb26ac3a182f,SUCCESS,276914.0
0065.05483,Arrêté RSDE,2012-02-28,P/4/1894633d722f4ea4b49fc3fc98b91254,SUCCESS,3012936.0
0065.05483,APAUTO - Installation blanchisserie et laverie linge,2003-07-31,P/4/7ee34d3564b74f80a5355945ac6c89d4,SUCCESS,1413808.0
0065.05516,AP Complémentaire - Mise à jour classement - Renouvellement source scellée - Prescription EDD,2013-03-08,P/5/8acb34013d910aa1013d91787ec90055,SUCCESS,4408188.0
0065.05516,Autre concernant TENCATE GEOSYNTHETICS EX BIDIM  daté du 26/11/2007,2007-11-26,P/6/8acb340139957f3e013995a7a6410016,SUCCESS,490829.0
0065.05516,Arrêté préfectoral concernant TENCATE GEOSYNTHETICS EX BIDIM  daté du 20/06/2007,2007-06-20,P/e/8acb340139957f3e013995a27ccb000e,SUCCESS,276350.0
0065.05516,Arrêté préfectoral imposant des prescriptions techniques complémentaires,2006-06-19,P/1/fe43dabf17ae4bf4983d521439211221,SUCCESS,413196.0
0065.05516,Arrêté préfectoral concernant TENCATE GEOSYNTHETICS EX BIDIM  daté du 02/06/1997,1997-06-02,P/1/8acb340139957f3e013995acccf90021,SUCCESS,148487.0
0065.05516,Arrêté préfectoral concernant TENCATE GEOSYNTHETICS EX BIDIM  daté du 24/05/1995,1995-05-24,P/d/8acb340139957f3e013995ab2bbd001d,SUCCESS,312602.0
0065.05516,Arrêté préfectoral concernant TENCATE GEOSYNTHETICS EX BIDIM  daté du 11/08/1993,1993-08-11,P/4/8acb340139957f3e0139958dbdea0004,SUCCESS,1189536.0
0065.05518,Arrêté préfectoral concernant SDPM DECORAT. PROTECT. METAUX daté du 30/01/2015,2015-01-30,P/3/8acb34014b5dff20014b5e495c3e0023,SUCCESS,2373674.0
0065.05518,AP complémentaire (art 18 déc. 77),2008-12-24,P/6/9624ac54c48c4e5b909057d959043916,SUCCESS,1683423.0
0065.05519,Arrêté préfectoral concernant PROTEC INDUSTRIE (EX SEPROJA) daté du 22/08/2013,2013-08-22,P/4/8acb340140cf3ffa0140cf5a9fc80004,SUCCESS,1241786.0
0065.05519,APC EN DATE DU 03-10-2008 ,2008-10-03,P/f/230ca0dc0e284c20a3b7012130ad37ff,SUCCESS,245984.0
0065.05519,AP complémentaire (art 18 déc. 77),2008-02-18,P/a/677e3c40587b481a9215673fd41faa9a,SUCCESS,1815809.0
0065.05536,Arrêté préfectoral concernant VECTOR AEROSPACE(ex EADS Bonneuil) daté du 09/03/2016,2016-03-09,P/7/8acb3401535fa8da01535ff127050057,SUCCESS,1336687.0
0065.05536,APDECL déclaration TAR,2006-03-21,P/f/25d67ed8d676460580b189c177c4e9ff,SUCCESS,118677.0
0065.05536,APAUTO (Arrêté d'autorisation atelier d'essais moteurs à réaction),2000-08-18,P/c/cb81c2d000254e958b7b60e08476e11c,SUCCESS,1268694.0
0065.05558,AP complémentaire (art 18 déc. 77),2008-04-23,P/1/a881d4636bd34265ba8a1431209f9191,SUCCESS,408365.0
0065.05558,entrepot couvert de 7 cellules,1996-07-29,P/f/a05bad99b6214d7cb42f2c4ece78752f,SUCCESS,759315.0
0065.05563,APDECL déclaration TAR,2006-03-21,P/a/2a73f99b328542e1b819c802bdcec43a,SUCCESS,114694.0
0065.05574,Arrêté complémentaire IC-21-014,2021-03-24,P/1/8acb34fd78c512050178c54bce2e0021,SUCCESS,939021.0
0065.05574,Arrêté complémentaire IC-21-014,2021-03-24,P/1/8acb34fd78c512050178c54f1ebe0031,SUCCESS,940156.0
0065.05574,Prescriptions techniques complémentaire à l'AP IC-21-014,2021-03-24,P/5/8acb34fd78c512050178c54d91f50025,SUCCESS,714288.0
0065.05574,Arrêté complémentaire - IC-21-014,2021-03-24,P/5/8acb34fd78c512050178c550b9520035,SUCCESS,940156.0
0065.05574,Arrêté complémpentaire IC-21-014,2021-03-24,P/9/8acb34fd78c512050178c54d92910029,SUCCESS,939021.0
0065.05574,Prescriptions techniques complémentaires à l'AP IC-21-014,2021-03-24,P/9/8acb34fd78c512050178c550b9cf0039,SUCCESS,714288.0
0065.05574,Prescriptions Techniques Complémentaires à l'AP UC-21-014,2021-03-24,P/d/8acb34fd78c512050178c54bcdb1001d,SUCCESS,714288.0
0065.05574,Prescriptions techniques complémentaire à l'AP IC-21-014,2021-03-24,P/d/8acb34fd78c512050178c54f1e22002d,SUCCESS,714288.0
0065.05574,APC-AP complémentaire compostage,2008-11-13,P/a/1a1378fe798144a6b589eff5068a046a,SUCCESS,143687.0
0065.05582,APC du 16.12.2008,2008-12-16,P/3/52d096dff6fa4865b9886d9b32fe42b3,SUCCESS,305458.0
0065.05584,APC n° 83/2010 - actualisation de classement suite à bilan de fonctionnement,2010-02-09,P/4/621c17a0dec6421cbdce2d29cb5e8c24,SUCCESS,1554057.0
0065.05630,Arrêté complémentaire IC-20-017,2020-03-10,P/0/8acb34fd70c8bb190170c91c34e50020,SUCCESS,1790944.0
0065.05630,APC n° 9018-2010 - Actualisation de classement,2010-08-13,P/9/9673d1d3ae3449b8bf061958398cd329,SUCCESS,123056.0
0065.05631,AP d'autorisation,1993-03-25,P/8/e7c2db4876ca4c6cbb78559f1bf71708,SUCCESS,84259.0
0065.05631,entrepot  (140000 + 175000 =315000 m3),1993-03-03,P/a/f857b32f2a924d5da2cf78c6899e260a,SUCCESS,1112657.0
0065.05632,AP complémentaire (Art. R. 512-31),2006-08-01,P/8/a1a1fea602b441818feacb77bb96fc48,SUCCESS,1184979.0
0065.05632,AP complémentaire (Art. R. 512-31),2005-08-01,P/a/ca6837c0a8914e0b9705beed87c0007a,SUCCESS,145026.0
0065.05632,AP d'autorisation,2002-06-19,P/8/bd333e5e90ea416eba6614d8f745d1a8,SUCCESS,1130760.0
0065.05672,APC du 03/07/2019,2019-07-11,P/a/8acb34fd6bdfdf1f016be018338c0b7a,SUCCESS,430395.0
0065.05672,APC - Plan de Protection de l'Atmosphère,2006-11-14,P/8/99222b3e7150489abe1a93982e211a48,SUCCESS,136997.0
0065.05672,Arrêté préfectoral de prescriptions complémentaires de surveillance de qualité des eaux souterraines,2006-11-14,P/9/e1983e0ed67448729a42ed9fac5f3ba9,SUCCESS,147427.0
0065.05673,Nouveau document,2019-07-11,P/f/8acb34fd6bdfdf1f016be02b50db0b8f,SUCCESS,439484.0
0065.05673,Arrêté préfectoral de prescriptions complémentaires,2006-11-14,P/5/c5085ccd9e474460ba33897d3cc31795,SUCCESS,150825.0
0065.05673,APC - Plan de Protectiont de l'Atmosphère,2006-11-14,P/b/342d84550b0b4eb3b7d7567887aa3a5b,SUCCESS,136855.0
0065.05700,AP complémentaire (Art. R. 512-31),2009-04-21,P/1/249d43feb32a483f816c86693eeb12e1,SUCCESS,1749653.0
0065.05700,APC- fournir étude dangers sous 7 mois,2005-01-04,P/e/b9b933a2cead40ca8abc4b4b36a3831e,SUCCESS,139814.0
0065.05701,entrepot de produits combustibles 24000 m2,1992-06-17,P/7/8654b8182c5a4f13b03c34f86a80f017,SUCCESS,11980803.0
0065.05704,AP d'autorisation,2009-03-30,P/7/e9700245daba44d0bd0828be23acda97,SUCCESS,2058396.0
0065.05705,APC GARANTIES FIANCIERES ,2014-12-22,P/5/8acb34014bdeccfa014bded6739e0005,SUCCESS,2366624.0
0065.05705,APC RSDE,2009-12-30,P/f/8acb34013831fde201383244ef85000f,SUCCESS,2949760.0
0065.05705,Arrêté préfectoral concernant PIM (ex REISCH) daté du 28/12/2007,2007-12-28,P/6/b6b269406996425985fe7b295917f646,SUCCESS,1575609.0
0065.05705,Arrêté préfectoral concernant PIM (ex REISCH) daté du 21/02/2000,2000-02-21,P/5/8acb34013831fde2013832406a340005,SUCCESS,1150114.0
0065.05714,AP complémentaire (Art. R. 512-31),1979-11-14,P/c/3dac657a82fa46c8b9fe89febf2cab2c,SUCCESS,147991.0
0065.05739,APAUTO (entrepot dont aerosols + depot gpl et li),1994-10-20,P/4/c687e906cb644dd8b1b04a92031a7174,SUCCESS,722235.0
0065.05742,APAUTO extension entrepot de 5600t dans 117 400 m3,1998-01-07,P/8/c142bc5742a2447ea735ed75627f4538,SUCCESS,9807233.0
0065.05742,APAUTO autorisant entrepot de fournitures de bureau,1990-07-30,P/e/7e89d311e5724f5e82d37cf743e07d5e,SUCCESS,5780442.0
0065.05745,AP complémentaire (Art. R. 512-31),1977-06-10,P/5/8f3d960e11664dc9b833b03aa154ab25,SUCCESS,91231.0
0065.05745,AP complémentaire (Art. R. 512-31),1976-03-15,P/a/e65f2f078ee84b2fb12eb496c054ff8a,SUCCESS,128210.0
0065.05749,AP d'autorisation,1981-09-11,P/5/df95a44bcc0a4f9d824dc590e7694865,SUCCESS,258119.0
0065.05771,Arrêté préfectoral concernant MULTI SERVICES AUTO (MSA) (ex POG) daté du 10/02/2016,2016-02-10,P/9/8acb340152ea46660152ea6f22250009,SUCCESS,466558.0
0065.05771,Arrêté préfectoral concernant MULTI SERVICES AUTO (MSA) (ex POG) daté du 05/12/2014,2014-12-05,P/f/8acb34014a346fc3014a34c44897002f,SUCCESS,5243717.0
0065.05771,AP d'autorisation,2010-02-09,P/3/d2c96306e6734024981d92e6192bf233,SUCCESS,141583.0
0065.05771,AP d'autorisation + agrément VHU du 09.02.2010,2009-10-21,P/f/e262a67d54334ea1ae29577829b48f9f,SUCCESS,1545670.0
0065.05775,entrepot 2 cellules 4660 et 3090 m2,1992-05-22,P/9/f72e63c3ffaa4ac2a8b1156691b89869,SUCCESS,632775.0
0065.05786,APC - Agrément Véhicules hors d'usage,2006-05-23,P/0/44ba23e95a9b439782329f31a3cc4520,SUCCESS,2246654.0
0065.05786,Agrément des exploitants des installations de dépollution et démontage de véhicules hors d'usage,2006-05-23,P/a/3ddd8289207d4711a61cda1f4a29900a,SUCCESS,298671.0
0065.05836,Arrêté préfectoral concernant FAURECIA Industries (ex ECIA) daté du 26/03/2014,2014-03-26,P/9/8acb340146a8ec6f0146a945d9ef0019,SUCCESS,4207823.0
0065.05836,APC n° 10067 - suite mise à jour étude de dangers,2010-12-16,P/3/9a77269c066840d290581b6112509423,SUCCESS,530186.0
0065.05836,AP complémentaire (art 18 déc. 77) N° A09-106 du 25/02/09,2009-02-25,P/3/752d0209a1924283b74130c7d9c38813,SUCCESS,177785.0
0065.05836,Arrêté complémentaire ,2006-05-22,P/0/988aa886f8eb430bb813dcc5740262a0,SUCCESS,2129303.0
0065.05859,RECHEX du 11.09.2008 - fusion absorption LAFARGE PRESTIA ,2008-09-11,P/a/c3d021a242354c4fbfe7d491fa89932a,SUCCESS,171658.0
0065.05859,changement de dénomination sociale (ex ste Platre Lafarge),2006-12-15,P/3/2b2fca9d7d394255953031f5c8d08463,SUCCESS,1265250.0
0065.05861,APC Bruit programmé,2005-03-18,P/2/75c6147411554a82b4a351390d45cd42,SUCCESS,140875.0
0065.05861,AP d'autorisation,1993-12-20,P/f/ea1c76e21a464f12be5926ef6e2e7adf,SUCCESS,628358.0
0065.05872,APC - VAL HORIZON - IC -19-017,2019-03-18,P/b/8acb34fd699f601e01699fe46efc007b,SUCCESS,3758468.0
0065.05872,Arrêté préfectoral concernant VAL'HORIZON Ã  Montlignon (ex JFF) daté du 19/03/2015,2015-03-19,P/d/8acb34014c5a9a31014c5aa8b4f3001d,SUCCESS,2777714.0
0065.05872,Arrêté complémentaire,2006-08-01,P/7/7c8b6a6b6be64ffa82eccb014bf9a857,SUCCESS,240061.0
0065.05906,APC n° A 08 380 - actualisation de classement,2008-07-18,P/d/35874af0c6d74e1599ab7d646c0bc23d,SUCCESS,1238872.0
0065.05906,AP complémentaire (Art. R. 512-31),1982-09-30,P/d/1b26ee1c340e4c67856333dee9ec62cd,SUCCESS,74117.0
0065.05910,Arrêté préfectoral concernant GRIFFINE ENDUCTION daté du 26/03/2014,2014-03-26,P/e/8acb340145f9b1a40145fa0e798b005e,SUCCESS,3411687.0
0065.05910,APC n° A 09 112 - PT complémentaires + actualisation de classement,2009-02-26,P/d/62fc9dc26d4c4070b1999339a07cc57d,SUCCESS,3968905.0
0065.05910,APC n° 170 - mise en place programme de surveillance qualité des eaux souterr.,2008-03-03,P/7/1e6f6ea2bee647e1b4af942a52fc6127,SUCCESS,249626.0
0065.05910,APC n° 169 - respect dispositions APC du 26.05.2005,2008-03-03,P/8/e275c698560f4f5196b3673072d9b598,SUCCESS,277295.0
0065.05930,AP complémentaire (Art. R. 512-31),2011-05-02,P/d/0a7ca7eb7ade4282a6c15673e2e0d5cd,SUCCESS,1722190.0
0065.05930,APC - AP de prescriptions complémentaires,2004-12-30,P/4/3a5ef0c1382640b6b655b41b7f53f694,SUCCESS,267185.0
0065.05930,AP d'autorisation,1997-12-10,P/e/6fd1ac9ae016407ea647bf44b4fb6b0e,SUCCESS,1240727.0
0065.05935,AP Sécheresse,2011-08-11,P/c/8acb340138d825b90138d8636754000c,SUCCESS,308486.0
0065.05935,Arrêté préfectoral concernant CEFIVAL daté du 30/12/2009,2009-12-30,P/8/8acb340138d825b90138d86367440008,SUCCESS,3447203.0
0065.05935,AP complémentaire (art 18 déc. 77),2008-10-17,P/8/a855220799be4341b9e2f5d0afb4bcb8,SUCCESS,1998566.0
0065.05940,APC + PTC - IC-20-065,2020-09-18,P/0/8acb34fd74afc3e30174afddc9670010,SUCCESS,3258931.0
0065.05940,Autre concernant SANITRA (ex CHIMIREC - ex PPM CHIMIE) daté du 30/01/2015,2015-01-30,P/5/8acb34014bea1123014bea14ed870005,SUCCESS,2796221.0
0065.05947,AP complémentaire (Art. R. 512-31),2010-08-10,P/e/959b5a243b7343dab77daa13925d1d2e,SUCCESS,316985.0
0065.05947,APC n° 172/2009,2009-03-13,P/3/35b717999d8648638fa13665cc7a44a3,SUCCESS,1605621.0
0065.05947,Prescription EDR,2004-06-21,P/f/f8313612c3884b91a6cc37d7876cb4cf,SUCCESS,2978226.0
0065.05947,APAREG fabrication et entretien de moteurs,1999-02-02,P/9/177e211b89034d978a464e66cead8aa9,SUCCESS,1217109.0
0065.05949,APc ,2005-08-04,P/1/8ac6d2f974064d048b281012414b0971,SUCCESS,1303176.0
0065.05949,Arrêté préfectoral de prescriptions complémentaires,2005-08-04,P/5/ca9b8db05505444c99e956ecba798a45,SUCCESS,1261449.0
0065.05949,APAUTO - dépôt de GPL (butane et propane en bouteilles),1992-06-09,P/0/6894e2f26bbc4192832ac098beb56860,SUCCESS,705320.0
0065.05951,Arrêté préfectoral portant agrément pour l'exploitation d'installations de dépollution de véhicules ,2006-05-23,P/a/e5985a8613fa4a4491e32ca2ead4030a,SUCCESS,262305.0
0065.05951,AP d'autorisation,1977-06-10,P/7/9f3bb544a931481dafff9bd67bc90237,SUCCESS,818763.0
0065.05955,Arrêté préfectoral concernant PICHETA daté du 12/12/2014,2014-12-12,P/0/8acb34014a7237cb014a726ea6250010,SUCCESS,2595014.0
0065.05957,APC Mise à jour Prescriptions TS,2011-03-11,P/8/8acb34013b232715013b244713b70008,SUCCESS,1519882.0
0065.05957,"APAUTO traitement des metaux ch2cl2, trichoroethane, ni",1995-09-04,P/d/d9e3885154f44290b6114b492c55f67d,SUCCESS,620527.0
0065.05957,AP complémentaire (Art. R. 512-31),1991-07-19,P/4/ec238f1a77e7408fb2127833f41b2ec4,SUCCESS,117380.0
0065.05964,AP d'autorisation,2007-08-16,P/2/737440b0b0b3415395a5e5211478bbb2,SUCCESS,1237942.0
0065.05964,Poursuite de l'exploitation,2004-07-02,P/4/07cb5d42880b45dcbd1cba0749f02514,SUCCESS,1084943.0
0065.05971,Nouveau document,2016-12-26,P/6/8acb340159a67bd90159a681f96e0006,SUCCESS,6623654.0
0065.05971,AP ENQUETE PUBLIQUE,2015-11-30,P/1/a985d9d162ef4b178fd6034d354c7bf1,SUCCESS,1507646.0
0065.05971,prescription pour stockage de liquide inflammables,1990-07-26,P/e/c3db8314ae18492e9b17a93e430159ae,SUCCESS,105128.0
0065.05987,AP d'autorisation (enregistrement),2011-05-06,P/2/2b180d10a08a43e0aadf7c205b524812,SUCCESS,1677771.0
0065.05987,Arrêté interpréfectoral imposant des prescriptions techniques complémentaires,2006-05-09,P/d/cebbe5e8ef0748f188b6c0ceee884b8d,SUCCESS,562306.0
0065.05994,Contruction d'un hangar ,2007-01-05,P/7/546e30a861344ff7aab143dc1d9e9f57,SUCCESS,351158.0
