,installation_s3ic_id,description,date,url
696,0052.05424,"Lieux-dits ""Picauvet"", ""Boundoire"", ""Pudéran""",2014-08-14,http://documents.installationsclassees.developpement-durable.gouv.fr/commun/B/7/8aa100b148c063dd0148c08852c80027.pdf
697,0052.05442,ALCYON ENVIRONNEMENT SERVICES AP agrément collecte pneumatiques,2021-01-20,http://documents.installationsclassees.developpement-durable.gouv.fr/commun/B/d/8aa100b1772930df017729cac008000d.pdf
698,0052.05442,AES Arrêté préfectoral,2016-04-15,http://documents.installationsclassees.developpement-durable.gouv.fr/commun/B/4/8aa100b154c8d91d0154c8dd52f70004.pdf
699,0052.05442,AP portant agrément pour traitement pneus,2016-03-14,http://documents.installationsclassees.developpement-durable.gouv.fr/commun/B/4/8aa100b1540eee7701540ef33ce30004.pdf
700,0052.05442,Arrêté préfectoral concernant ALCYON ENVIRONNEMENT SERVICES (AES) daté du 21/02/2014,2014-02-21,http://documents.installationsclassees.developpement-durable.gouv.fr/commun/B/3/c62dd2d5c36d4d068a859dd745ac3cc3.pdf
701,0052.05442,APC portant agrément pour la collecte de pneumatique usagés pour 5 ans,2011-03-24,http://documents.installationsclassees.developpement-durable.gouv.fr/commun/B/8/61d61eee077743819476eee7713d2b08.pdf
702,0052.05442,APC portant agrément pour l'exercice de broyage+cisaillage pneus usagés pr 5 ans,2011-02-15,http://documents.installationsclassees.developpement-durable.gouv.fr/commun/B/8/013d57e2b4bc4cf6915b610d5a296cb8.pdf
703,0052.05442,APC agrément collecte pneus,2008-04-15,http://documents.installationsclassees.developpement-durable.gouv.fr/commun/B/3/8c4fa5fbfc9049a0bd508e329b9d37f3.pdf
704,0052.05442,Agrément éliminateur pneumatiques,2005-12-26,http://documents.installationsclassees.developpement-durable.gouv.fr/commun/B/7/656feecc7d194cc38a8babc7b4439247.pdf
705,0052.05442,"Agrément ramassage, tri et regroupement pneumatiques département 33",2004-05-26,http://documents.installationsclassees.developpement-durable.gouv.fr/commun/B/1/c10f76e7212b4c05b58f9dacc1f65651.pdf
706,0052.05442,"Agrément collecte, tri et regroupement pneumatiques départements 16, 17, 24, 85",2004-05-13,http://documents.installationsclassees.developpement-durable.gouv.fr/commun/B/0/164011c4d11947808b5bc7a46a358720.pdf
707,0052.05442,"Agrément collecte, tri et regroupement pneumatiques départements 33, 16, 17, 24, 85",2004-02-27,http://documents.installationsclassees.developpement-durable.gouv.fr/commun/B/b/c1f063a1fdc84ab1a56ac474a5d2535b.pdf
708,0052.05550,apc 47-2018-09-28-010,2018-09-28,http://documents.installationsclassees.developpement-durable.gouv.fr/commun/B/0/8aa100b16ab088f3016ab10ec5730010.pdf
709,0052.05550,APC Agrément,2012-11-12,http://documents.installationsclassees.developpement-durable.gouv.fr/commun/B/a/65c565acbb934a9ba48df5508ff736aa.pdf
710,0052.05550,Arrêté préfectoral concernant Groupe LGA SAS  (auto47) - allez et cas daté du 11/10/2012,2012-10-11,http://documents.installationsclassees.developpement-durable.gouv.fr/commun/B/9/d48a5dd084164666b33165e38bbc1e99.pdf
711,0052.05550,Agrément démolisseur VHU,2006-10-05,http://documents.installationsclassees.developpement-durable.gouv.fr/commun/B/b/9a578b899c944fc09c5315431a83861b.pdf
712,0052.05550,Récépissé changement d'exploitant,2003-04-23,http://documents.installationsclassees.developpement-durable.gouv.fr/commun/B/1/8ebda0fed44546889e47a87155c21501.pdf
713,0052.05550,Arrêté préfectoral concernant AUTO CARAMBOLAGE 47  Allez et Cazeneuve daté du 23/08/1991,1991-08-23,http://documents.installationsclassees.developpement-durable.gouv.fr/commun/B/b/4a7a7f85f5b04ccb93e181777a29843b.pdf
714,0052.05640,arrêté complémentaire,2013-05-23,http://documents.installationsclassees.developpement-durable.gouv.fr/commun/B/1/5e986be6b92e4d9abcb755b2b174a1c1.pdf
715,0052.05640,AP autorisation,2001-01-26,http://documents.installationsclassees.developpement-durable.gouv.fr/commun/B/c/c405c9c0e60c4520b19a3520a633623c.pdf
716,0052.05695,BE-2020-01-01,2020-01-08,http://documents.installationsclassees.developpement-durable.gouv.fr/commun/B/b/8aa100b16f8472f0016f85717074002b.pdf
717,0052.05695,APC n°BE-2019-09-02 du 11/09/2019,2019-10-29,http://documents.installationsclassees.developpement-durable.gouv.fr/commun/B/e/8aa100b16e169120016e16f92ab2002e.pdf
718,0052.05695,AP n°03/1423  ,2003-08-20,http://documents.installationsclassees.developpement-durable.gouv.fr/commun/B/8/278a6416f23f483c919740eed1a82b38.pdf
719,0052.05811,AP d'autorisation,2006-02-23,http://documents.installationsclassees.developpement-durable.gouv.fr/commun/B/0/dc35864583504a77b0ac52e713edb560.pdf
720,0052.05848,Arrêté préfectoral concernant SYNDICAT INTER HOSPITALIER (SIH) daté du 04/11/2011,2011-11-04,http://documents.installationsclassees.developpement-durable.gouv.fr/commun/B/0/497740ce42844f6db5c81e5a7e73c300.pdf
721,0052.05848,Signature AP autorisation,2003-04-02,http://documents.installationsclassees.developpement-durable.gouv.fr/commun/B/c/835998d13717429b9e1cba2e2fa8fcac.pdf
722,0052.05875,apc,2015-09-02,http://documents.installationsclassees.developpement-durable.gouv.fr/commun/B/0/2a24d8895dee4d41ac29896de1b3e4d0.pdf
723,0052.05875,AP complémentaire (art 18 déc. 77),2007-06-07,http://documents.installationsclassees.developpement-durable.gouv.fr/commun/B/c/ed6eebeff6be4381b8899620b4595dac.pdf
724,0052.05875,AP autorisation n° 2003-245-7 ,2003-09-02,http://documents.installationsclassees.developpement-durable.gouv.fr/commun/B/1/4ac2eee25cd646d59788e33de5492cf1.pdf
725,0052.05929,Arrêté préfectoral complémentaire RSDE,2012-06-27,http://documents.installationsclassees.developpement-durable.gouv.fr/commun/B/f/c48702e2dcaa4b918bac26273104d1af.pdf
726,0052.05929,Arrêté préfectoral 14434-2,2004-10-08,http://documents.installationsclassees.developpement-durable.gouv.fr/commun/B/4/8aa100b14cd6dc36014cd6fdea910034.pdf
727,0052.05929,Arrêté préfectoral 14434,2002-06-11,http://documents.installationsclassees.developpement-durable.gouv.fr/commun/B/c/8aa100b14cd6dc36014cd6fa1eca002c.pdf
728,0052.05965,Arreté préfectoral complémentaire,2015-08-04,http://documents.installationsclassees.developpement-durable.gouv.fr/commun/B/7/8aa100b14f88ef47014f88f615140007.pdf
729,0052.05965,AP ARS Eau Consommation humaine,2014-05-21,http://documents.installationsclassees.developpement-durable.gouv.fr/commun/B/d/8aa100b1559c0ab301559c26e3fc001d.pdf
730,0052.05965,Arrêté préfectoral complémentaire RSDE,2012-12-26,http://documents.installationsclassees.developpement-durable.gouv.fr/commun/B/a/01695b4c3fed4262ae029e9981d1066a.pdf
731,0052.05965,Arrêté préfectoral concernant CASTEL FRERES daté du 26/12/2012,2012-12-26,http://documents.installationsclassees.developpement-durable.gouv.fr/commun/B/9/e3d24f1532e5414eb3c8636b0b954a19.pdf
732,0052.05965,AP complémentaire (Art. R. 512-31),2010-02-23,http://documents.installationsclassees.developpement-durable.gouv.fr/commun/B/4/dfe36289712b4d978ff93ef275855d44.pdf
733,0052.05965,Autorisation d'exploiter,2002-01-22,http://documents.installationsclassees.developpement-durable.gouv.fr/commun/B/d/8aa100b14cd6dc36014cd6ea333b000d.pdf
734,0052.06009,Arrêté préfectoral concernant SMTD (SÃ©vignacq) daté du 07/03/2014,2014-03-07,http://documents.installationsclassees.developpement-durable.gouv.fr/commun/B/3/8aa100b146a8ca110146a8f402520053.pdf
735,0052.06009,Arrêté préfectoral concernant SMTD (SÃ©vignacq) daté du 07/03/2014,2014-03-07,http://documents.installationsclassees.developpement-durable.gouv.fr/commun/B/e/8aa100b146a8ca110146a8f03efb004e.pdf
736,0052.06009,AP n°02/IC/553,2002-12-02,http://documents.installationsclassees.developpement-durable.gouv.fr/commun/B/7/9fccd1e41b42466faeca3ccadb17a267.pdf
737,0052.06063,Arrêté préfectoral complémentaire RSDE,2012-08-02,http://documents.installationsclassees.developpement-durable.gouv.fr/commun/B/9/d108fca1fb634ef2bbdb6d3ba4371e89.pdf
738,0052.06063,Arrêté préfectoral complémentaire,2002-06-20,http://documents.installationsclassees.developpement-durable.gouv.fr/commun/B/8/8aa100b14d1eeb05014d1f1504710038.pdf
739,0052.06162,AP signé,2001-04-06,http://documents.installationsclassees.developpement-durable.gouv.fr/commun/B/3/8aa100b155110d5e01551113f2300003.pdf
740,0052.06199,APC changement d'exploitant 47-2019-07-24-001,2019-07-24,http://documents.installationsclassees.developpement-durable.gouv.fr/commun/B/9/8aa100b16c513e93016c5269627900b9.pdf
741,0052.06199,APC 47-2017-01-24-003,2017-02-24,http://documents.installationsclassees.developpement-durable.gouv.fr/commun/B/a/8aa100b159f9dcf20159f9f1807e000a.pdf
742,0052.06199,arrêté préfectoral prescrivant diagnostic archéologique complémentaire,2009-02-05,http://documents.installationsclassees.developpement-durable.gouv.fr/commun/B/2/d594b271295a4b59802f11fae3895e22.pdf
743,0052.06199,AP d'autorisation,2006-02-10,http://documents.installationsclassees.developpement-durable.gouv.fr/commun/B/f/37736ddd2c534bcc81cdcb53e3f1e3df.pdf
744,0052.06216,AP d'autorisation,2003-01-16,http://documents.installationsclassees.developpement-durable.gouv.fr/commun/B/d/8083a43a700740f7be4267b0ad59430d.pdf
745,0052.06270,AP complémentaire (Art. R. 512-31),2011-03-03,http://documents.installationsclassees.developpement-durable.gouv.fr/commun/B/0/f5ebd2746c9d4a5e907052999e2c7bd0.pdf
746,0052.06270,AP complémentaire (Art. R. 512-31),2009-07-30,http://documents.installationsclassees.developpement-durable.gouv.fr/commun/B/f/283bd5019c994a48aadc005cb8deca9f.pdf
747,0052.06270,Arrêté modificatif à l'APAUTO N° 080808 du 21/05/08,2008-06-23,http://documents.installationsclassees.developpement-durable.gouv.fr/commun/B/5/f6dcd79ff98c4d8d941412b6cd3af8f5.pdf
748,0052.06270,AP d'autorisation,2008-05-21,http://documents.installationsclassees.developpement-durable.gouv.fr/commun/B/7/f8f8325e99dc4b87acb5c227bec82557.pdf
749,0052.06270,AP complémentaire (art 18 déc. 77),2004-10-20,http://documents.installationsclassees.developpement-durable.gouv.fr/commun/B/4/b0375682904c41d7bcf49ddc6f131fa4.pdf
750,0052.06270,AP validant le calcul des garanties financières,1999-05-18,http://documents.installationsclassees.developpement-durable.gouv.fr/commun/B/4/955bfd8fe0a9483191be29da7d7140b4.pdf
751,0052.06270,AP de changement d'exploitant,1997-07-21,http://documents.installationsclassees.developpement-durable.gouv.fr/commun/B/0/d042f07cf17f4b9f8b86065a57288cd0.pdf
752,0052.06270,AP d'autorisation (hors régularisation adm.),1989-06-27,http://documents.installationsclassees.developpement-durable.gouv.fr/commun/B/9/50db3ad46a8a4b09af3e037f1fa85799.pdf
753,0052.06289,AP complémentaire (Art. R. 512-31),2011-04-06,http://documents.installationsclassees.developpement-durable.gouv.fr/commun/B/2/52cb292306864194a50f3b29d28c4ea2.pdf
754,0052.06289,AP complémentaire (art 18 déc. 77),2009-02-18,http://documents.installationsclassees.developpement-durable.gouv.fr/commun/B/2/40d6614aa3974e71affd8753fa9f94e2.pdf
755,0052.06289,AP d'autorisation n°04/IC/313,2004-07-09,http://documents.installationsclassees.developpement-durable.gouv.fr/commun/B/b/d5ff834b2f0d4fe186237275513365ab.pdf
756,0052.06306,APC BOUYER LEROUX,2020-07-17,http://documents.installationsclassees.developpement-durable.gouv.fr/commun/B/3/8aa100b173b841d70173b8eed5f20053.pdf
757,0052.06306,BOUYER LEROUX GIRONDE-DROPT APC,2018-03-01,http://documents.installationsclassees.developpement-durable.gouv.fr/commun/B/b/8aa100b1621fd6c801621fecb1a9000b.pdf
758,0052.06306,Arrêté préfectoral concernant BOUYER LEROUX STRUCTURE (ex IMERYS) - IC daté du 17/02/2015,2015-02-17,http://documents.installationsclassees.developpement-durable.gouv.fr/commun/B/2/8aa100b14bfdbe23014bfe0b11e20012.pdf
759,0052.06306,Arrêté préfectoral concernant IMERYS TC - IC daté du 05/07/2012,2012-07-05,http://documents.installationsclassees.developpement-durable.gouv.fr/commun/B/1/578b982a79594d32ad68fc5e24b23671.pdf
760,0052.06306,AP d'autorisation exploitation tuilerie suite extens° capacité et modernisation,2008-07-31,http://documents.installationsclassees.developpement-durable.gouv.fr/commun/B/f/ab07c5e1476844c29243049b49c1441f.pdf
761,0052.06306,APC N0 15812/2 modifiant l'APC du 14/10/2005 et remplaçant les prescrip techniq,2006-02-17,http://documents.installationsclassees.developpement-durable.gouv.fr/commun/B/3/fb00d906428747bb9d38d277ff335f73.pdf
762,0052.06306,APC n°15812 d'actualisation,2005-10-14,http://documents.installationsclassees.developpement-durable.gouv.fr/commun/B/9/bb8c2a9a3d3f4c33aef1f2f4cc7c7769.pdf
763,0052.06342,AP complémentaire 09/ic/234,2009-10-16,http://documents.installationsclassees.developpement-durable.gouv.fr/commun/B/2/8cae3e2a341b486e89e3fcb9c0b54082.pdf
764,0052.06568,AP d'autorisation (hors régularisation adm.),2004-03-19,http://documents.installationsclassees.developpement-durable.gouv.fr/commun/B/1/960ea3dd41964cc2ba458219c25a5f11.pdf
765,0052.06612,AP d'autorisation pour l'exploitation d'un hypermarché,2003-11-28,http://documents.installationsclassees.developpement-durable.gouv.fr/commun/B/c/9708f7fa23e04cbe8c76e9179e0d89cc.pdf
766,0052.06630,APC 2009/15373/3,2009-10-16,http://documents.installationsclassees.developpement-durable.gouv.fr/commun/B/3/80e6ea70af2742c38b65243eff8a6fb3.pdf
767,0052.06630,APC 2009/15373/3,2009-10-16,http://documents.installationsclassees.developpement-durable.gouv.fr/commun/B/f/3117dc5c40974fcbac67b9dd6dbf53ff.pdf
768,0052.06766,arrêté de mise en demeure,2015-09-10,http://documents.installationsclassees.developpement-durable.gouv.fr/commun/B/e/8931ac7ee4cf4e55aa666627e230af2e.pdf
769,0052.06766,Arrêté préfectoral concernant PERE FrÃ¨res SARL - Gaujac daté du 10/12/2012,2012-12-10,http://documents.installationsclassees.developpement-durable.gouv.fr/commun/B/3/352c4b5baf3f49f2b82f689375ee9583.pdf
770,0052.06766,AP d'autorisation n° 2010-36-1,2010-02-05,http://documents.installationsclassees.developpement-durable.gouv.fr/commun/B/c/8bb2b1249a2f48e5a072c083d15bcd8c.pdf
771,0052.06793,AP Autorisation LA GRANDE JAUGUE Touban,1996-11-06,http://documents.installationsclassees.developpement-durable.gouv.fr/commun/B/4/8aa100b16e3bdf81016e3be94b680004.pdf
772,0052.06810,AP d'autorisation (notifié le 11/09/2008),2008-09-01,http://documents.installationsclassees.developpement-durable.gouv.fr/commun/B/4/f08fb88e557d4976ba352ba6d0d69904.pdf
773,0052.06856,Arrêté préfectoral concernant Carrefour Stations Service daté du 15/06/2015,2015-06-15,http://documents.installationsclassees.developpement-durable.gouv.fr/commun/B/5/8aa100b15065b34d015065baafc00005.pdf
774,0052.06856,AP 97/IC/01,1997-01-13,http://documents.installationsclassees.developpement-durable.gouv.fr/commun/B/0/2942e352b110409fa07937bafd460040.pdf
775,0052.06883,AP d'enregistrement,2020-03-04,http://documents.installationsclassees.developpement-durable.gouv.fr/commun/B/8/8aa100b170a4e0310170a51048810008.pdf
776,0052.06982,APC SUD GIRONDE ENROBES,2018-06-14,http://documents.installationsclassees.developpement-durable.gouv.fr/commun/B/c/8aa100b16446a7ad016447033f31001c.pdf
777,0052.06982,APC modificatif,2016-10-24,http://documents.installationsclassees.developpement-durable.gouv.fr/commun/B/5/8aa100b158254c1c015825d7b2050035.pdf
778,0052.06982,Arrêté préfectoral concernant SUD GIRONDE ENROBES - Langon daté du 17/12/2009,2009-12-17,http://documents.installationsclassees.developpement-durable.gouv.fr/commun/B/4/8aa100b139de9b180139deb045c40004.pdf
779,0052.06982,APC de dispositions particulières bruit suite extension (criblage concassage),2008-10-20,http://documents.installationsclassees.developpement-durable.gouv.fr/commun/B/d/97dacfde6a994d38a5105527636e144d.pdf
780,0052.06982,AP n° 16004 exploit° centrale enrobage à chaud matériaux routiers,2006-04-18,http://documents.installationsclassees.developpement-durable.gouv.fr/commun/B/4/717bd34cf7ff4bc89de02858bb0795b4.pdf
781,0052.07189,AP complémentaire 09/IC/240,2009-11-04,http://documents.installationsclassees.developpement-durable.gouv.fr/commun/B/5/45c06aaa27d341dba82f4f4ad1d47355.pdf
782,0052.07396,APC Agrément,2019-04-18,http://documents.installationsclassees.developpement-durable.gouv.fr/commun/B/6/8aa100b16a538082016a54fdb90d0016.pdf
783,0052.07396,APC modifiant apc 47-2019-02-27-005,2019-04-18,http://documents.installationsclassees.developpement-durable.gouv.fr/commun/B/a/8aa100b16ab669d5016ab6acd6f8000a.pdf
784,0052.07396,Agrément VHU,2013-01-29,http://documents.installationsclassees.developpement-durable.gouv.fr/commun/B/e/39b466a67ba548b7b0c001d0809a4d1e.pdf
785,0052.07396,Arrêté préfectoral concernant JACH - BoÃ© daté du 28/11/2011,2011-11-28,http://documents.installationsclassees.developpement-durable.gouv.fr/commun/B/8/5052803114b14d0cb2e7b3c6e59f4d78.pdf
786,0052.07396,Agrément démolisseur VHU,2007-01-23,http://documents.installationsclassees.developpement-durable.gouv.fr/commun/B/3/2af08688fdc74bea96cbdefdcb07fec3.pdf
787,0052.07396,Arrêté préfectoral d'autorisation,1982-02-08,http://documents.installationsclassees.developpement-durable.gouv.fr/commun/B/4/0e13bb1675754181a8ce5756439b7004.pdf
788,0052.07431,APC relatif à la surveillance eaux souterraines+dépollution,2007-03-26,http://documents.installationsclassees.developpement-durable.gouv.fr/commun/B/3/ae2ff2e0ce78451f934b852baaef95a3.pdf
789,0052.07576,Arrêté préfectoral concernant BERROGAIN SA daté du 15/09/2008,2008-09-15,http://documents.installationsclassees.developpement-durable.gouv.fr/commun/B/4/8aa100b1417e65b001417e6996840004.pdf
790,0052.07639,APC n° 16510/1 d'actualisation suite créat° passerelle entre 2 entrepôts,2008-08-07,http://documents.installationsclassees.developpement-durable.gouv.fr/commun/B/1/ce26f763f25746fb90f87cb12f6405c1.pdf
791,0052.07639,AP n° 16078 autorisation exploitation entrepôt de  produits multimédias,2007-01-15,http://documents.installationsclassees.developpement-durable.gouv.fr/commun/B/2/4844530952c243b28c2457e7627d7dc2.pdf
